,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3810,E,3,16,42.145,20515.779,0.944,25,37584.791,352.476,746736.539,1.062,97597.805,57,588075.375,0.897,2093.5,61.675,1.024,22.655,19.698,19.122,271.672,2164.656,12526.514,23492224.422,1875.4,0.395,168.732,6,244.157,19.698,19.122,0.677,98.236,0,2,16,38
3811,E,3,17,104.042,45143.864,0.899,48,98729.063,503.311,1377582.336,1.103,92347.403,54,490223.858,0.625,2132.0,66.412,1.253,22.91,19.968,19.334,219.281,2235.599,15206.769,23812494.26,1565.914,0.433,143.733,6,213.176,19.968,19.334,0.833,81.377,0,4,16,38
3812,E,3,18,35.702,21528.57,0.965,26,31218.782,475.108,970894.953,1.021,139436.262,87,312673.28,0.836,1206.0,61.933,1.102,23.358,19.334,14.905,255.299,1224.731,12550.184,24579888.508,1958.528,0.385,162.961,5,252.98,19.334,14.905,0.895,89.037,0,3,16,38
3813,E,3,19,53.236,24920.467,0.926,30,44871.335,247.377,640166.709,1.077,100546.364,63,533411.716,0.718,2314.0,61.922,1.047,22.05,19.002,15.336,218.964,2436.071,13299.768,18794940.395,1413.178,0.459,165.489,7,196.772,19.002,15.336,0.788,78.911,1,1,16,38
3814,E,3,20,54.398,30921.831,1.023,38,44299.05,308.007,764675.63,0.998,104971.244,59,441361.739,0.934,1792.0,56.846,0.977,20.332,28.698,14.777,240.089,1838.324,10428.601,15764103.858,1511.622,0.407,155.381,5,215.966,28.698,14.777,1.009,62.862,0,3,16,38
3815,E,3,1,91.684,54146.969,0.895,41,139446.104,452.927,1992319.34,1.024,51343.905,22,497510.402,0.926,2498.0,51.878,0.884,18.153,11.237,10.62,198.367,2508.034,19750.145,27361816.844,1385.398,0.239,152.613,4,269.881,11.237,10.62,0.917,120.714,0,0,17,38
3816,E,3,2,18.168,9473.175,0.94,10,17891.136,162.031,413468.821,0.887,38671.281,18,282201.067,0.831,1159.0,62.053,1.079,23.936,19.764,22.444,254.771,1107.664,8119.383,11687682.12,1439.479,0.539,140.456,6,183.216,19.764,22.444,0.868,62.137,0,0,17,38
3817,E,3,3,228.365,87214.349,0.859,46,662727.703,278.115,955993.154,0.997,110321.405,46,286754.101,0.681,1327.0,62.398,1.324,25.963,10.977,10.977,211.042,1358.754,9415.123,21105010.168,2241.607,0.144,229.357,3,442.026,10.977,10.977,1.136,196.435,0,1,17,38
3818,E,3,4,28.097,13709.651,0.932,15,27178.988,220.971,722993.795,0.991,78141.122,35,539994.893,0.948,1994.0,60.564,0.943,21.238,26.21,29.193,276.742,1951.26,9585.513,23205144.78,2420.856,0.55,145.804,4,235.201,26.21,29.193,0.72,91.141,0,0,17,38
3819,E,3,5,15.316,7194.706,0.937,9,12278.985,83.973,196062.587,1.063,60728.907,29,507881.982,0.89,1764.0,64.403,0.992,25.04,16.9,12.369,293.853,1728.353,9522.687,18628322.169,1956.204,0.293,219.019,8,289.793,16.9,12.369,0.792,108.52,0,2,17,38
3820,E,3,6,74.467,32630.311,1.005,32,76506.919,326.597,925391.865,1.093,94517.92,44,316190.223,0.83,1259.0,62.847,1.109,24.635,17.094,17.094,260.792,1212.423,8205.343,22334918.934,2721.997,0.224,247.381,6,390.952,17.094,17.094,0.951,140.788,0,2,17,38
3821,E,3,7,88.515,42458.2,0.968,47,85144.217,223.083,791073.826,0.877,108610.917,39,525636.121,0.913,1978.5,59.613,0.939,19.302,16.628,16.628,258.151,2036.155,12554.624,19849095.186,1581.019,0.375,120.501,4,230.149,16.628,16.628,0.925,97.958,0,0,17,38
3822,E,3,8,12.253,6611.726,0.964,8,10222.646,66.333,159584.446,0.979,63793.079,31,582577.722,0.871,1812.0,68.452,1.025,26.252,13.812,11.296,324.696,1794.224,9493.195,20372541.456,2146.015,0.363,180.231,4,272.582,13.812,11.296,0.755,88.965,1,0,17,38
3823,E,3,9,47.532,27146.75,0.969,31,41307.494,103.092,262870.134,1.013,123268.251,55,337849.905,0.868,1120.5,66.68,1.018,23.654,30.056,12.178,307.162,1099.907,7886.793,25399015.593,3220.449,0.258,277.763,7,395.755,30.056,12.178,0.882,130.651,0,5,17,38
3824,E,3,10,127.28,86019.76,0.913,71,155463.742,410.887,2150610.6,1.061,75636.819,31,594345.58,0.827,2826.5,54.98,0.955,19.263,16.816,18.532,199.0,2986.654,19190.764,22603688.735,1177.842,0.483,95.759,3,175.055,16.816,18.532,0.959,70.96,0,1,17,38
3825,E,3,11,62.32,25806.6,0.874,26,62796.166,268.397,893698.82,1.046,83642.407,34,300093.788,0.962,1709.5,46.404,0.843,15.442,16.285,16.656,164.777,1821.206,14298.105,18151814.24,1269.526,0.525,82.962,2,174.285,16.285,16.656,1.475,75.156,0,0,17,38
3826,E,3,12,48.905,21726.904,0.871,24,45603.855,144.286,522200.616,0.988,96987.701,35,276844.215,0.895,1628.0,47.622,0.9,16.436,14.865,12.832,161.609,1713.053,12785.841,13873939.896,1085.102,0.476,97.979,3,169.18,14.865,12.832,0.839,64.358,0,1,17,38
3827,E,3,13,94.536,43547.699,0.922,53,79874.084,118.091,344660.179,1.028,209731.962,84,550676.804,0.931,1795.5,64.976,0.957,23.059,18.243,18.396,312.655,1761.294,8569.323,22358973.276,2609.188,0.309,194.389,5,325.559,18.243,18.396,0.977,138.337,0,3,17,38
3828,E,3,14,80.276,41683.519,0.953,48,69565.457,215.478,658932.328,1.01,198129.298,80,619713.389,0.933,2114.0,62.826,0.955,22.345,16.163,12.063,292.903,2115.767,9818.639,25324134.583,2579.19,0.242,234.784,6,365.81,16.163,12.063,0.925,153.559,0,2,17,38
3829,E,3,15,157.595,66178.927,0.924,79,135077.811,170.27,565482.165,1.015,353145.27,131,512939.7,0.478,1991.0,82.679,1.216,21.632,19.187,20.603,259.947,1973.247,13456.708,23855123.037,1772.731,0.416,136.085,4,231.373,19.187,20.603,1.1,93.054,0,2,17,38
3830,E,3,16,94.853,41096.731,0.96,54,74717.077,171.749,528892.694,0.952,169038.504,64,279032.48,0.562,1241.0,69.964,1.01,19.698,18.738,19.813,218.858,1274.946,11582.514,18786858.482,1622.002,0.432,137.209,4,217.2,18.738,19.813,1.155,83.994,0,2,17,38
3831,E,3,1,48.905,41780.321,1.075,41,48989.927,336.209,1080439.755,1.057,141911.787,66,511987.582,0.835,1701.0,66.932,1.016,24.678,18.243,17.67,297.55,1720.677,9919.027,27885926.66,2811.357,0.266,205.229,4,364.756,18.243,17.67,1.285,141.377,0,2,18,38
3832,E,3,2,0.951,570.778,0.965,1,542.604,13.943,28897.427,0.962,36018.918,18,296250.776,0.869,1045.0,64.144,1.063,24.503,25.739,27.529,284.664,1040.705,8462.787,22387607.481,2645.418,0.44,118.628,2,274.814,25.739,27.529,1.161,112.525,0,0,18,38
3833,E,3,3,16.795,9659.863,0.972,10,17446.132,96.12,245388.195,1.054,65156.87,31,308658.097,0.696,1074.0,72.387,1.389,30.087,31.127,31.471,290.367,1062.991,8532.924,26754296.882,3135.42,0.438,278.213,9,299.82,31.127,31.471,0.734,92.027,0,1,18,38
3834,E,3,4,15.21,7115.801,0.858,8,14023.725,87.142,212423.723,1.082,85604.119,41,288357.301,0.958,2196.0,41.679,0.888,14.765,12.729,10.578,132.456,2177.009,10869.838,11482586.558,1056.371,0.668,92.962,4,140.957,12.729,10.578,0.912,49.959,0,2,18,38
3835,E,3,5,129.815,49734.751,0.931,34,244322.74,333.146,1401195.898,1.08,78090.653,30,569292.856,0.955,2155.0,59.323,0.944,20.778,23.981,23.198,267.447,2128.623,11434.743,18613604.266,1627.811,0.469,129.509,4,208.81,23.981,23.198,1.115,80.125,0,2,18,38
3836,E,3,6,41.723,19209.86,0.903,21,40015.153,167.418,465464.036,1.009,76310.797,33,410506.946,0.854,1889.0,56.521,1.063,21.935,15.168,10.937,217.063,1891.191,10188.213,16721159.404,1641.226,0.319,175.074,5,254.15,15.168,10.937,1.039,99.71,0,1,18,38
3837,E,3,7,24.505,12130.602,0.967,13,23938.047,183.262,477448.217,1.052,119562.267,57,473130.096,0.898,1732.0,61.918,1.041,24.13,22.227,17.481,273.995,1726.781,10884.89,25184918.005,2313.75,0.327,210.201,6,298.309,22.227,17.481,0.782,107.658,0,2,18,38
3838,E,3,8,14.048,5134.177,0.915,6,12874.613,94.43,211095.046,1.099,100196.47,50,310139.826,0.87,1433.5,56.214,1.029,21.216,15.246,12.888,218.858,1417.081,9245.247,16633471.699,1799.138,0.283,153.394,4,282.482,15.246,12.888,0.854,120.384,0,0,18,38
3839,E,3,9,45.736,24264.561,0.922,25,45523.79,399.057,1242509.806,0.99,127622.553,55,587270.606,0.934,1934.0,63.732,0.994,23.673,31.254,37.782,301.986,1944.692,11831.678,24368674.526,2059.613,0.478,167.931,5,232.709,31.254,37.782,1.076,83.541,0,1,18,38
3840,E,3,10,43.941,28229.295,0.942,31,40254.397,320.26,945565.487,1.01,182759.309,76,585632.866,0.876,1893.0,66.122,1.086,25.105,28.636,34.116,304.733,1921.792,13863.985,26822049.048,1934.657,0.599,178.681,7,201.443,28.636,34.116,0.914,60.242,0,1,18,38
3841,E,3,11,108.162,52449.391,0.944,50,122695.946,417.542,1511881.257,0.968,96987.647,41,334498.796,0.935,1231.0,60.601,1.002,22.05,17.102,13.703,273.15,1224.596,10581.922,20229837.406,1911.736,0.341,193.915,7,265.357,17.102,13.703,0.912,105.985,0,3,18,38
3842,E,3,12,44.258,21182.117,1.011,21,45209.657,246.849,747000.606,0.982,123406.675,53,314632.864,0.962,1375.0,54.884,0.973,19.131,24.197,27.866,230.583,1364.511,11705.637,17192509.904,1468.738,0.624,92.897,3,171.966,24.197,27.866,1.01,64.84,0,1,18,38
3843,E,3,13,92.951,55703.718,0.93,47,110452.452,281.389,999173.091,1.037,104994.257,44,568979.673,0.95,2904.0,49.556,0.921,16.377,15.812,12.369,185.586,3065.856,16803.831,17554070.547,1044.647,0.351,123.005,5,193.513,15.812,12.369,1.516,72.129,0,1,18,38
3844,E,3,14,82.389,38740.999,0.914,46,68893.778,183.368,573012.496,0.946,175354.673,68,503916.76,0.926,2003.0,58.144,0.976,20.674,16.344,13.751,249.173,2022.356,10412.152,15546773.674,1493.137,0.407,166.354,8,214.774,16.344,13.751,0.666,69.202,0,4,18,38
3845,E,3,15,60.841,28127.483,0.911,33,53240.763,203.754,564077.754,0.985,216408.448,92,529100.039,0.91,1909.0,61.605,1.071,23.282,15.348,14.629,274.735,1925.858,10699.27,26881208.174,2512.434,0.233,220.035,5,368.002,15.348,14.629,0.922,154.309,0,1,18,38
3846,E,3,16,78.692,34984.457,0.891,37,74925.478,200.902,749374.563,1.038,80252.496,33,525326.424,0.381,2066.0,89.5,1.284,22.964,17.522,14.277,242.836,2163.301,12190.099,15995836.437,1312.199,0.378,127.968,4,208.859,17.522,14.277,1.066,79.266,0,0,18,38
3847,E,3,17,86.614,45492.379,0.939,45,90290.766,60.313,147836.974,1.171,132974.869,63,279737.327,0.947,2700.5,36.572,0.823,13.195,18.237,17.436,100.768,2776.06,15602.027,20209287.437,1295.299,0.487,114.475,4,182.735,18.237,17.436,1.121,68.792,0,2,18,38
3848,E,3,18,315.507,161573.209,0.927,156,338241.885,1404.2,5804225.281,0.978,277897.214,102,502085.089,0.684,2660.0,58.233,0.972,18.396,19.314,19.517,184.635,2719.335,17086.974,51724872.247,3027.152,0.263,239.727,6,380.431,19.314,19.517,0.841,153.418,0,4,18,38
3849,E,3,19,106.788,51049.196,0.931,51,112378.341,240.512,924862.887,0.877,227658.622,81,292427.305,0.787,1262.0,60.545,1.131,22.701,29.229,28.868,229.527,1274.046,11141.619,20297152.489,1821.742,0.554,114.186,3,203.237,29.229,28.868,1.214,75.551,0,1,18,38
3850,E,3,20,77.002,35233.654,0.908,41,67606.929,166.256,489593.901,0.978,167839.489,68,304781.707,0.877,1510.0,53.542,1.061,20.293,14.95,12.462,200.162,1522.672,12076.023,18550309.648,1536.127,0.36,112.151,2,231.423,14.95,12.462,1.041,97.787,0,0,18,38
3851,E,3,1,6.76,3093.9,0.904,4,5042.191,160.024,301970.455,1.212,72396.354,44,431679.901,0.948,1709.5,58.77,0.967,21.014,13.322,10.62,260.686,1655.936,8422.231,18328665.57,2176.225,0.461,181.598,5,243.681,13.322,10.62,0.721,84.809,0,1,19,38
3852,E,3,2,45.208,21415.793,0.89,22,44680.256,239.561,728214.284,0.954,32022.701,16,271903.742,0.81,1692.0,50.303,1.142,19.836,10.83,11.231,163.087,1667.227,10130.595,12934886.711,1276.814,0.236,129.975,2,260.779,10.83,11.231,0.998,119.09,0,0,19,38
3853,E,3,3,38.765,26441.504,0.868,16,103800.301,242.836,713001.943,1.145,116489.123,60,525930.819,0.907,2081.0,59.349,1.008,22.076,22.831,18.862,254.349,2067.754,9397.199,23448049.589,2495.217,0.344,258.084,8,302.02,22.831,18.862,0.653,116.264,0,2,19,38
3854,E,3,4,29.259,14965.78,0.945,16,28725.889,224.034,522059.393,1.093,46172.665,25,589108.825,0.869,2860.5,53.964,0.979,20.812,16.605,11.055,201.324,2926.169,10723.416,14721412.931,1372.829,0.429,135.111,5,200.601,16.605,11.055,0.648,78.381,0,1,19,38
3855,E,3,5,127.069,55809.542,0.919,57,128447.736,284.558,825788.954,1.019,111498.34,49,300138.151,0.737,1531.0,57.047,1.282,22.655,11.37,9.639,190.762,1573.368,12378.854,17851789.955,1442.12,0.241,141.876,3,274.247,11.37,9.639,1.279,124.634,0,1,19,38
3856,E,3,6,95.381,44958.967,0.942,46,106219.783,656.68,1797120.355,1.098,154069.056,81,542506.482,0.892,2048.0,58.954,0.96,21.123,40.025,44.892,246.744,2198.664,11741.043,31322878.402,2667.811,0.678,159.608,5,222.41,40.025,44.892,0.835,76.973,0,1,19,38
3857,E,3,7,48.271,27795.641,0.989,29,48039.287,279.91,648697.535,1.09,101303.165,54,336368.069,0.946,1379.0,57.04,0.997,20.858,15.39,9.491,245.054,1372.63,8897.995,23303947.57,2619.011,0.221,257.844,7,386.068,15.39,9.491,0.692,140.184,0,5,19,38
3858,E,3,8,14.154,5553.077,0.874,7,11692.757,95.909,184124.142,1.094,134231.521,77,536162.127,0.9,2212.0,58.595,1.01,21.618,19.5,19.175,246.004,2179.483,9827.72,16874841.965,1717.066,0.413,179.282,8,228.59,19.5,19.175,0.847,88.595,0,4,19,38
3859,E,3,9,27.569,15374.665,0.934,18,24212.359,252.87,599287.531,1.017,141205.012,74,573287.442,0.8,1458.0,78.588,1.101,29.907,22.6,18.159,393.142,1458.219,8535.805,19070811.049,2234.214,0.38,187.849,5,271.979,22.6,18.159,0.854,95.419,0,1,19,38
3860,E,3,10,93.691,58351.859,0.968,64,84173.614,408.669,1033069.929,1.027,160551.449,77,334830.146,0.74,1324.0,65.45,1.031,22.321,17.659,19.671,252.131,1328.003,10550.202,29957925.731,2839.559,0.249,206.527,3,378.311,17.659,19.671,0.934,135.348,0,1,19,38
3861,E,3,11,103.725,58283.595,0.956,69,86541.445,213.154,603915.243,0.916,126435.678,53,547470.509,0.955,2158.0,57.023,0.991,20.62,25.438,26.47,247.061,2215.936,11772.993,16083959.217,1366.174,0.677,122.336,5,159.221,25.438,26.47,0.889,57.382,0,1,19,38
3862,E,3,12,130.977,61872.248,0.958,84,96239.761,227.731,548984.56,1.011,254802.47,122,281882.919,0.737,1167.0,63.914,1.164,22.924,21.732,23.398,239.455,1177.183,9753.412,20054254.229,2056.127,0.356,189.86,6,269.47,21.732,23.398,0.872,96.546,0,4,19,38
3863,E,3,13,376.664,226787.427,0.876,125,1071743.413,450.181,2550663.049,0.973,440598.396,136,276606.132,0.631,1230.0,66.58,1.238,22.772,17.875,19.198,222.45,1243.455,10310.197,19395640.893,1881.209,0.366,148.914,4,254.14,17.875,19.198,1.048,103.992,0,2,19,38
3864,E,3,14,87.353,31174.03,0.945,41,79005.833,236.498,891885.106,1.012,145160.755,66,427184.328,0.697,2021.0,61.327,1.19,22.258,18.2,18.669,208.718,2046.704,10501.802,16347304.671,1556.619,0.377,136.61,4,227.903,18.2,18.669,0.715,86.997,0,0,19,38
3865,E,3,15,166.151,65993.816,0.89,72,157001.771,496.234,1531190.747,1.08,144761.282,67,460848.788,0.815,2608.5,51.385,0.989,18.057,18.946,18.946,171.326,2689.889,21459.921,25874816.14,1205.727,0.513,114.195,4,171.872,18.946,18.946,0.66,62.323,1,0,19,38
3866,E,3,1,76.896,45182.921,1.009,44,80459.889,434.231,1198817.158,1.067,115437.925,56,302225.438,0.945,1088.0,60.976,0.99,22.203,17.801,18.179,279.699,1080.537,10293.161,24835627.263,2412.828,0.319,181.952,4,308.336,17.801,18.179,0.862,120.24,0,2,20,38
